"Country or Area","Year","Value","Value Footnotes"
"Uruguay","2010","1.91398411972543",""
"Uruguay","2009","2.40288641546278",""
"Uruguay","2008","2.47248079816107",""
"Uruguay","2007","1.79704072389515",""
"Uruguay","2006","1.99634768545113",""
"Uruguay","2005","1.73691903084217",""
"Uruguay","2004","1.68796945203444",""
"Uruguay","2003","1.38281192911192",""
"Uruguay","2002","1.38855597295267",""
"Uruguay","2001","1.52995495319473",""
"Uruguay","2000","1.59783289835316",""
"Uruguay","1999","2.03249131731424",""
"Uruguay","1998","1.72784784169285",""
"Uruguay","1997","1.69864600713825",""
"Uruguay","1996","1.67565375502104",""
"Uruguay","1995","1.42386434862112",""
"Uruguay","1994","1.27035441009485",""
"Uruguay","1993","1.40547291626742",""
"Uruguay","1992","1.63899593521578",""
"Uruguay","1991","1.45418488755837",""
"Uruguay","1990","1.28406390989411",""
"Uzbekistan","2011","4.08008231532069",""
"Uzbekistan","2010","3.79875268597266",""
"Uzbekistan","2009","3.96555315443658",""
"Uzbekistan","2008","4.48034796027118",""
"Uzbekistan","2007","4.42422337587344",""
"Uzbekistan","2006","4.46153799428838",""
"Uzbekistan","2005","4.33404454185757",""
"Uzbekistan","2004","4.66659239694455",""
"Uzbekistan","2003","4.8359649444109",""
"Uzbekistan","2002","5.05554601853374",""
"Uzbekistan","2001","4.90864121062196",""
"Uzbekistan","2000","4.87578261681043",""
"Uzbekistan","1999","4.82582614329853",""
"Uzbekistan","1998","4.90167057221205",""
"Uzbekistan","1997","4.31474582147528",""
"Uzbekistan","1996","4.45835055867415",""
"Uzbekistan","1995","4.43777515807878",""
"Uzbekistan","1994","4.9958606225272",""
"Uzbekistan","1993","5.44727208447705",""
"Uzbekistan","1992","5.37339041065515",""
"Vanuatu","2011","0.591505430601627",""
"Vanuatu","2010","0.49659118320433",""
"Vanuatu","2009","0.508350192563455",""
"Vanuatu","2008","0.406724993123275",""
"Vanuatu","2007","0.433370757405648",""
"Vanuatu","2006","0.222082980051618",""
"Vanuatu","2005","0.262710447761194",""
"Vanuatu","2004","0.269454037769123",""
"Vanuatu","2003","0.40549479271382",""
"Vanuatu","2002","0.434859499871101",""
"Vanuatu","2001","0.464949679055393",""
"Vanuatu","2000","0.435939002907197",""
"Vanuatu","1999","0.465083321385638",""
"Vanuatu","1998","0.47362894077743",""
"Vanuatu","1997","0.502891362483143",""
"Vanuatu","1996","0.490919779746452",""
"Vanuatu","1995","0.392341710454362",""
"Vanuatu","1994","0.401963351582435",""
"Vanuatu","1993","0.413017632998361",""
"Vanuatu","1992","0.425181329794772",""
"Vanuatu","1991","0.437766532474681",""
"Vanuatu","1990","0.475152250857583",""
"Venezuela","2011","6.4004575157306",""
"Venezuela","2010","6.8006070112666",""
"Venezuela","2009","6.51971494284723",""
"Venezuela","2008","6.60404767201729",""
"Venezuela","2007","5.87164199137422",""
"Venezuela","2006","6.23423723437879",""
"Venezuela","2005","6.17736699351943",""
"Venezuela","2004","5.77781662662426",""
"Venezuela","2003","7.44666039389749",""
"Venezuela","2002","7.63084354854588",""
"Venezuela","2001","6.93945696419295",""
"Venezuela","2000","6.24489157106409",""
"Venezuela","1999","7.2300155581528",""
"Venezuela","1998","7.12593573141078",""
"Venezuela","1997","5.82047967123113",""
"Venezuela","1996","5.44420999964623",""
"Venezuela","1995","6.0361029241888",""
"Venezuela","1994","6.00953325688121",""
"Venezuela","1993","5.87856492514128",""
"Venezuela","1992","5.1215190230683",""
"Venezuela","1991","5.70957488948535",""
"Venezuela","1990","6.18832694908905",""
"Viet Nam","2011","1.92640556266927",""
"Viet Nam","2010","1.71985474207629",""
"Viet Nam","2009","1.59601814952443",""
"Viet Nam","2008","1.45892277396647",""
"Viet Nam","2007","1.31630051440847",""
"Viet Nam","2006","1.19823345544556",""
"Viet Nam","2005","1.15533925448756",""
"Viet Nam","2004","1.07603720142343",""
"Viet Nam","2003","0.944987495590269",""
"Viet Nam","2002","0.857760039827648",""
"Viet Nam","2001","0.74808286599891",""
"Viet Nam","2000","0.663196311526477",""
"Viet Nam","1999","0.595957508167721",""
"Viet Nam","1998","0.60036490184688",""
"Viet Nam","1997","0.576737381663513",""
"Viet Nam","1996","0.449257779306413",""
"Viet Nam","1995","0.382666331825148",""
"Viet Nam","1994","0.350915123455861",""
"Viet Nam","1993","0.313601395579737",""
"Viet Nam","1992","0.298718478055903",""
"Viet Nam","1991","0.304703019399196",""
"Viet Nam","1990","0.310665830037761",""
"Wallis and Futuna Islands","2011","",""
"Wallis and Futuna Islands","2010","",""
"Wallis and Futuna Islands","2009","",""
"Wallis and Futuna Islands","2008","",""
"Wallis and Futuna Islands","2007","",""
"Wallis and Futuna Islands","2006","",""
"Wallis and Futuna Islands","2005","",""
"Wallis and Futuna Islands","2004","",""
"Wallis and Futuna Islands","2003","",""
"Wallis and Futuna Islands","2002","",""
"Wallis and Futuna Islands","2001","",""
"Yemen","2011","0.956709702960916",""
"Yemen","2010","1.12975714808869",""
"Yemen","2009","1.05970334632276",""
"Yemen","2008","1.01814314335646",""
"Yemen","2007","1.00546563660499",""
"Yemen","2006","1.00647782657334",""
"Yemen","2005","0.995241280377063",""
"Yemen","2004","0.962712265565122",""
"Yemen","2003","0.906886195315981",""
"Yemen","2002","0.849785737403367",""
"Yemen","2001","0.901395114550541",""
"Yemen","2000","0.835419208987831",""
"Yemen","1999","0.815604925963271",""
"Yemen","1998","0.736533199390132",""
"Yemen","1997","0.961879769038065",""
"Yemen","1996","0.95872881073059",""
"Yemen","1995","0.749114757486599",""
